"14.10.20";"17:45";"21:30";"HFI4-3832 Virtualisierung";"Bern IFA";"225";"Europe/Zurich";"14.10.20, 21:30";"Europe/Zurich";"0";"225";"";"";"";"";"";"";"False";"";"False";"";"Ohne";"Europe/Zurich";"14.10.20, 21:30";"Europe/Zurich";"0";"225";"";"";"";"";"";"";"False"
"15.10.20";"08:00";"12:30";"HFI3-8913 IT-Architekturen";"Zürich Altstetten IFA";"270";"Europe/Zurich";"15.10.20, 12:30";"Europe/Zurich";"0";"270";"";"";"";"";"";"";"False";"";"False";"";"Ohne";"Europe/Zurich";"15.10.20, 12:30";"Europe/Zurich";"0";"270";"";"";"";"";"";"";"False"
"15.10.20";"09:00";"10:00";"Termin Blutabnahme";"";"60";"Europe/Zurich";"15.10.20, 10:00";"Europe/Zurich";"0";"60";"";"";"";"";"";"Every 3 months on the 15.";"False";"15.10.20, 09:00";"False";"Beschäftigt";"Ohne";"Europe/Zurich";"15.10.20, 10:00";"Europe/Zurich";"0";"60";"";"";"";"";"";"Every 3 months on the 15.";"False"
"19.10.20";"17:00";"21:30";"HFI4-3832 Virtualisierung";"Bern IFA";"270";"Europe/Zurich";"19.10.20, 21:30";"Europe/Zurich";"0";"270";"";"";"";"";"";"";"False";"";"False";"";"Ohne";"Europe/Zurich";"19.10.20, 21:30";"Europe/Zurich";"0";"270";"";"";"";"";"";"";"False"
"21.10.20";"17:00";"21:30";"HFI4-3832 Virtualisierung";"Bern IFA";"270";"Europe/Zurich";"21.10.20, 21:30";"Europe/Zurich";"0";"270";"";"";"";"";"";"";"False";"";"False";"";"Ohne";"Europe/Zurich";"21.10.20, 21:30";"Europe/Zurich";"0";"270";"";"";"";"";"";"";"False"
"22.10.20";"08:00";"12:30";"HFI3-8913 IT-Architekturen";"Zürich Altstetten IFA";"270";"Europe/Zurich";"22.10.20, 12:30";"Europe/Zurich";"0";"270";"";"";"";"";"";"";"False";"";"False";"";"Ohne";"Europe/Zurich";"22.10.20, 12:30";"Europe/Zurich";"0";"270";"";"";"";"";"";"";"False"
"10.11.20";"13:00";"16:45";"HFWI6-8813 Software-Architekturen";"Zürich Altstetten IFA";"225";"Europe/Zurich";"10.11.20, 16:45";"Europe/Zurich";"0";"225";"";"";"";"";"";"";"False";"";"False";"";"Ohne";"Europe/Zurich";"10.11.20, 16:45";"Europe/Zurich";"0";"225";"";"";"";"";"";"";"False"
"13.11.20";"13:00";"17:30";"HFWI6-3813 Software-Architekturen";"Bern IFA";"270";"Europe/Zurich";"13.11.20, 17:30";"Europe/Zurich";"0";"270";"";"";"";"";"";"";"False";"";"False";"";"Ohne";"Europe/Zurich";"13.11.20, 17:30";"Europe/Zurich";"0";"270";"";"";"";"";"";"";"False"
"17.11.20";"13:00";"17:30";"HFWI6-8813 Software-Architekturen";"Zürich Altstetten IFA";"270";"Europe/Zurich";"17.11.20, 17:30";"Europe/Zurich";"0";"270";"";"";"";"";"";"";"False";"";"False";"";"Ohne";"Europe/Zurich";"17.11.20, 17:30";"Europe/Zurich";"0";"270";"";"";"";"";"";"";"False"
"20.11.20";"13:00";"17:30";"HFWI6-3813 Software-Architekturen";"Bern IFA";"270";"Europe/Zurich";"20.11.20, 17:30";"Europe/Zurich";"0";"270";"";"";"";"";"";"";"False";"";"False";"";"Ohne";"Europe/Zurich";"20.11.20, 17:30";"Europe/Zurich";"0";"270";"";"";"";"";"";"";"False"
"24.11.20";"13:00";"17:30";"HFWI6-8813 Software-Architekturen";"Zürich Altstetten IFA";"270";"Europe/Zurich";"24.11.20, 17:30";"Europe/Zurich";"0";"270";"";"";"";"";"";"";"False";"";"False";"";"Ohne";"Europe/Zurich";"24.11.20, 17:30";"Europe/Zurich";"0";"270";"";"";"";"";"";"";"False"
"27.11.20";"13:00";"17:30";"HFWI6-3813 Software-Architekturen";"Bern IFA";"270";"Europe/Zurich";"27.11.20, 17:30";"Europe/Zurich";"0";"270";"";"";"";"";"";"";"False";"";"False";"";"Ohne";"Europe/Zurich";"27.11.20, 17:30";"Europe/Zurich";"0";"270";"";"";"";"";"";"";"False"
"01.12.20";"08:00";"12:30";"HFWI6-8813 Software-Architekturen";"Zürich Altstetten IFA";"270";"Europe/Zurich";"01.12.20, 12:30";"Europe/Zurich";"0";"270";"";"";"";"";"";"";"False";"";"False";"";"Ohne";"Europe/Zurich";"01.12.20, 12:30";"Europe/Zurich";"0";"270";"";"";"";"";"";"";"False"
"04.12.20";"08:00";"11:45";"HFWI6-3813 Software-Architekturen";"Bern IFA";"225";"Europe/Zurich";"04.12.20, 11:45";"Europe/Zurich";"0";"225";"";"";"";"";"";"";"False";"";"False";"";"Ohne";"Europe/Zurich";"04.12.20, 11:45";"Europe/Zurich";"0";"225";"";"";"";"";"";"";"False"
